,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol)
1547,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,25.0,MTT,TetrazoliumSalt,74.074,10.3762/bxiv.2019.15.v1,,,8.0,-56.9,L929,107.8682
1548,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,41.799,10.3762/bxiv.2019.15.v1,,,8.0,-56.9,L929,107.8682
1549,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,75.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,,,8.0,-56.9,L929,107.8682
1550,Ag,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,18.519,10.3762/bxiv.2019.15.v1,,,8.0,-56.9,L929,107.8682
1551,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,103.17,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1552,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,77.249,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1553,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,50.794,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1554,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,25.0,MTT,TetrazoliumSalt,23.81,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1555,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,20.106,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1556,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,75.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1557,Ag,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,16.931,10.3762/bxiv.2019.15.v1,,,6.0,-50.9,L929,107.8682
1558,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,105.29,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1559,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,102.65,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1560,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,104.23,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1561,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,25.0,MTT,TetrazoliumSalt,96.825,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1562,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,90.476,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1563,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,87.831,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1564,Au,Sphere,CYS,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,300.0,MTT,TetrazoliumSalt,69.312,10.3762/bxiv.2019.15.v1,,,25.76,-46.8,L929,107.8682
1565,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,1.0,MTT,TetrazoliumSalt,106.35,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1566,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,109.52,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1567,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,10.0,MTT,TetrazoliumSalt,106.88,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1568,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,25.0,MTT,TetrazoliumSalt,102.12,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1569,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,50.0,MTT,TetrazoliumSalt,92.063,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1570,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,100.0,MTT,TetrazoliumSalt,95.238,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1571,Au,Sphere,GSH,Chemical Reduction,Negative,,,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24.0,300.0,MTT,TetrazoliumSalt,95.238,10.3762/bxiv.2019.15.v1,,,43.17,-58.0,L929,107.8682
1572,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,MTT,TetrazoliumSalt,84.876,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1573,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,MTT,TetrazoliumSalt,82.008,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1574,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,MTT,TetrazoliumSalt,79.27,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1575,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,MTT,TetrazoliumSalt,75.88,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1576,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,MTT,TetrazoliumSalt,72.49,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1577,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,MTT,TetrazoliumSalt,91.265,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1578,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,MTT,TetrazoliumSalt,90.352,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1579,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,MTT,TetrazoliumSalt,66.623,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1580,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,MTT,TetrazoliumSalt,44.329,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1581,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,MTT,TetrazoliumSalt,40.808,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1582,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,MTT,TetrazoliumSalt,99.739,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,107.8682
1583,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,MTT,TetrazoliumSalt,99.087,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,107.8682
1584,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,MTT,TetrazoliumSalt,97.523,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,107.8682
1585,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,MTT,TetrazoliumSalt,97.262,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,107.8682
1586,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,MTT,TetrazoliumSalt,96.61,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,107.8682
1587,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,NRU,NeutralRed,98.705,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1588,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1589,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,NRU,NeutralRed,100.58,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1590,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,NRU,NeutralRed,96.547,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1591,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,NRU,NeutralRed,72.806,10.1007/s10856-019-6221-2,,,18.0,,hFOB1.19,107.8682
1592,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,NRU,NeutralRed,98.993,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1593,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,NRU,NeutralRed,84.748,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1594,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,NRU,NeutralRed,77.41,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1595,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,NRU,NeutralRed,76.691,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1596,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,NRU,NeutralRed,41.727,10.1007/s10856-019-6221-2,,,215.0,,hFOB1.19,107.8682
1597,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.3,NRU,NeutralRed,100.0,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,101.094896
1598,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,0.6,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,101.094896
1599,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,1.2,NRU,NeutralRed,99.424,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,101.094896
1600,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,2.5,NRU,NeutralRed,100.29,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,101.094896
1601,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Osteoblast,Fetus,24.0,5.0,NRU,NeutralRed,98.705,10.1007/s10856-019-6221-2,,,6.3,,hFOB1.19,101.094896
1602,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,MTT,TetrazoliumSalt,94.416,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1603,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,MTT,TetrazoliumSalt,92.893,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1604,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,MTT,TetrazoliumSalt,88.198,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1605,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,MTT,TetrazoliumSalt,64.848,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1606,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,66.244,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1607,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,MTT,TetrazoliumSalt,90.355,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1608,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,MTT,TetrazoliumSalt,88.198,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1609,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,MTT,TetrazoliumSalt,83.503,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1610,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,MTT,TetrazoliumSalt,23.223,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1611,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,13.325,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1612,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1613,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1614,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,MTT,TetrazoliumSalt,99.112,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1615,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,MTT,TetrazoliumSalt,94.162,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1616,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,MTT,TetrazoliumSalt,95.305,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1617,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,NRU,NeutralRed,95.07,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1618,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,NRU,NeutralRed,90.645,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1619,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,NRU,NeutralRed,81.037,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1620,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,NRU,NeutralRed,80.025,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1621,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,NRU,NeutralRed,74.21,10.1007/s10856-019-6221-2,,,18.0,,MG-63,101.094896
1622,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,NRU,NeutralRed,99.747,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1623,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,NRU,NeutralRed,87.105,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1624,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,NRU,NeutralRed,82.427,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1625,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,NRU,NeutralRed,43.363,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1626,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,NRU,NeutralRed,26.422,10.1007/s10856-019-6221-2,,,215.0,,MG-63,101.094896
1627,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.3,NRU,NeutralRed,99.747,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1628,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,0.6,NRU,NeutralRed,100.0,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1629,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,1.2,NRU,NeutralRed,99.494,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1630,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,2.5,NRU,NeutralRed,98.736,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1631,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Fibroblast,Adult,24.0,5.0,NRU,NeutralRed,100.0,10.1007/s10856-019-6221-2,,,6.3,,MG-63,101.094896
1632,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,MTT,TetrazoliumSalt,84.988,10.1007/s10856-019-6221-2,,,18.0,,143B,101.094896
1633,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,MTT,TetrazoliumSalt,86.849,10.1007/s10856-019-6221-2,,,18.0,,143B,101.094896
1634,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,MTT,TetrazoliumSalt,85.484,10.1007/s10856-019-6221-2,,,18.0,,143B,101.094896
1635,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,MTT,TetrazoliumSalt,70.72,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1636,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,MTT,TetrazoliumSalt,54.094,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1637,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,MTT,TetrazoliumSalt,67.99,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1638,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,MTT,TetrazoliumSalt,16.377,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1639,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,MTT,TetrazoliumSalt,16.377,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1640,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,MTT,TetrazoliumSalt,14.764,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1641,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,MTT,TetrazoliumSalt,13.896,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1642,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,MTT,TetrazoliumSalt,94.541,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1643,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,MTT,TetrazoliumSalt,89.578,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1644,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,MTT,TetrazoliumSalt,89.826,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1645,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,MTT,TetrazoliumSalt,88.834,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1646,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,MTT,TetrazoliumSalt,86.104,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1647,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,NRU,NeutralRed,101.63,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1648,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,NRU,NeutralRed,98.37,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1649,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,NRU,NeutralRed,98.37,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1650,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,NRU,NeutralRed,87.092,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1651,Au,Rod,None,Seed-Mediated Growth Method,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,NRU,NeutralRed,79.348,10.1007/s10856-019-6221-2,,,18.0,,143B,79.545405
1652,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,NRU,NeutralRed,97.011,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1653,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,NRU,NeutralRed,82.337,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1654,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,NRU,NeutralRed,66.168,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1655,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,NRU,NeutralRed,26.223,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1656,Au,Star,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,NRU,NeutralRed,17.12,10.1007/s10856-019-6221-2,,,215.0,,143B,79.545405
1657,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.3,NRU,NeutralRed,102.45,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1658,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,0.6,NRU,NeutralRed,101.36,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1659,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,1.2,NRU,NeutralRed,103.26,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1660,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,2.5,NRU,NeutralRed,102.99,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1661,Au,Sphere,None,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,Adult,24.0,5.0,NRU,NeutralRed,103.26,10.1007/s10856-019-6221-2,,,6.3,,143B,79.545405
1662,Au,Sphere,Citrate,Chemical Reduction,Negative,10.1,-1.2,100000.0,H,Human,Liver,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,84.32,10.1016/j.toxlet.2012.09.025,,,18.2,-15.0,HepG2,79.545405
1663,Au,Sphere,Citrate,Chemical Reduction,Negative,10.1,-1.2,100000.0,H,Human,Liver,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,82.4,10.1016/j.toxlet.2012.09.025,,,18.2,-15.0,HepG2,79.545405
1664,Au,Sphere,Citrate,Chemical Reduction,Negative,10.1,-1.2,100000.0,H,Human,Liver,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,76.8,10.1016/j.toxlet.2012.09.025,,,18.2,-15.0,HepG2,79.545405
1665,Au,Sphere,Citrate,Chemical Reduction,Negative,10.1,-1.2,100000.0,H,Human,Liver,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,76.96,10.1016/j.toxlet.2012.09.025,,,18.2,-15.0,HepG2,79.545405
1666,Au,Sphere,Citrate,Chemical Reduction,Negative,10.1,-1.2,100000.0,H,Human,Liver,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,75.04,10.1016/j.toxlet.2012.09.025,,,18.2,-15.0,HepG2,172.11481
